dep_var,ind_var,RR,RR.LCI,RR.UCI,p,Evalue
dv_sr_sleep_abn,BD4MAL,3.60178100328124,1.8388684309743,7.0547877037207,0.000238292669512275,3.08087031320297
dv_sd_sleep_abn,BD4MAL,1.57506427357402,0.817730585995699,3.03379561480939,0.175632133989505,1
dv_pal_sleep_abn,BD4MAL,1.15793501547441,0.787221150512814,1.70322341973192,0.457138299802514,1
dv_vdb_sleep_abn,BD4MAL,1.17847102601889,0.761143695173807,1.82461467916236,0.462319318307238,1
dv_winkler_sleep_abn,BD4MAL,1.49249595349794,0.963850217528038,2.31108955592773,0.0740264223424885,1
