dep_var,ind_var,RR,RR.LCI,RR.UCI,p,Evalue
dv_sr_sleep_abn,intbcsz,1.69636856857195,1.05136014645987,2.73708902713164,0.0311837734842542,1.28373486777064
dv_sd_sleep_abn,intbcsz,1.50811923359386,0.91215325808986,2.49346653379127,0.110361169705849,1
dv_pal_sleep_abn,intbcsz,1.12867979887231,0.821682842942743,1.55037688729155,0.455515553224457,1
dv_vdb_sleep_abn,intbcsz,1.21200232804355,0.86444805153717,1.6992919824053,0.265798537834047,1
dv_winkler_sleep_abn,intbcsz,1.18941476582452,0.848067356378137,1.66815462772112,0.315791904432348,1
