dep_var,ind_var,RR,RR.LCI,RR.UCI,p,Evalue
dv_sr_sleep_abn,d119,1.69601863049241,1.17055939815382,2.4573543209461,0.00548376972202911,1.61738140572777
dv_sd_sleep_abn,d119,1.53320557629695,0.939058434918838,2.50327269504932,0.0886232216914705,1
dv_pal_sleep_abn,d119,0.880665313078356,0.677337029332981,1.14503025830901,0.343459592081412,1
dv_vdb_sleep_abn,d119,1.20292624242792,0.879424858228883,1.64542943172656,0.248667390081092,1
dv_winkler_sleep_abn,d119,1.78368175935225,1.29568996788984,2.45546442242456,0.000460701643634286,1.91465888875788
