dep_var,ind_var,RR,RR.LCI,RR.UCI,p,Evalue
dv_sr_sleep_abn,BD3MRUTT,1.10306212511576,0.696093777925487,1.74796283266755,0.676444023606808,1
dv_sd_sleep_abn,BD3MRUTT,1.64005543187558,0.940065070242481,2.86127195315403,0.0824282087007178,1
dv_pal_sleep_abn,BD3MRUTT,1.00118329885351,0.730641454309838,1.37190135050582,0.994133788022858,1
dv_vdb_sleep_abn,BD3MRUTT,1.24673508232496,0.841065874604952,1.84806970824956,0.27311908072713,1
dv_winkler_sleep_abn,BD3MRUTT,1.2076673934821,0.839431572649428,1.73743826274801,0.310100065481469,1
