dep_var,ind_var,RR,RR.LCI,RR.UCI,p,Evalue
dv_sr_sleep_abn,rd6m_1,1.34984573442583,0.949913892473024,1.91815649943171,0.095360452296037,1
dv_sd_sleep_abn,rd6m_1,1.37244264604171,0.846326040628241,2.22561840975109,0.200592689813234,1
dv_pal_sleep_abn,rd6m_1,1.14155822067686,0.840344245595389,1.55073968558162,0.397801919515492,1
dv_vdb_sleep_abn,rd6m_1,0.884139287291709,0.603893662916017,1.29443696355099,0.527256214986231,1
dv_winkler_sleep_abn,rd6m_1,1.01078776224192,0.713032075059169,1.43288350697722,0.95199524408292,1
