dep_var,ind_var,impRR,impRR.LCI,impRR.UCI,impP
BD9MAL,BD4MAL,7.00234348129244,3.98562791607754,12.3024063616692,2.67175862669863e-10
BD9WEMWB,BD4MAL,0.668010678695352,0.587778663229953,0.759194395384926,4.07225182983013e-09
