dep_var,ind_var,RR,RR.LCI,RR.UCI,p,Evalue
dv_sr_sleep_abn,dv_cds_10,2.67983237943323,1.5508376093108,4.6307244154662,0.000478117258173335,2.47509930447189
dv_sd_sleep_abn,dv_cds_10,3.35501500654234,1.71795655403788,6.55204327936463,0.000469981227792048,2.82855016446602
dv_pal_sleep_abn,dv_cds_10,0.812637265420475,0.554319684564809,1.19133298625057,0.288781575206518,1
dv_vdb_sleep_abn,dv_cds_10,1.06796884373666,0.712853163462207,1.5999893241025,0.750105848426028,1
dv_winkler_sleep_abn,dv_cds_10,2.18871859758551,1.38909501853786,3.44864032732555,0.00086290549248408,2.12427523589197
